name,facebook,twitter,website,genre,mtv
 Little Arthur Duncan ,,,,Blues/Folk,http://www.mtv.com/artists/little-arthur-duncan/biography
 Little Birdy ,http://www.facebook.com/6133121121,,,Rock,http://www.mtv.com/artists/little-birdy/biography
 Little Green Cars ,http://www.facebook.com/136574908927,http://www.twitter.com/littlegreencars,http://littlegreencars.co.uk,Alternative,http://www.mtv.com/artists/little-green-cars/biography
 Little Kim Stewart ,,,,,http://www.mtv.com/artists/little-kim-stewart/biography
 Little Pattie ,,,,,http://www.mtv.com/artists/little-pattie/biography
 Liv Warfield ,,http://twitter.com/livwarfield,http://www.livwarfieldmusic.com,R&B/Soul,http://www.mtv.com/artists/liv-warfield/biography
 Live Action Pussy Show ,,,,,http://www.mtv.com/artists/live-action-pussy-show/biography
 Loggins & Messina ,http://www.facebook.com/65078062931,,,Rock,http://www.mtv.com/artists/loggins-messina/biography
 Logic ,,,,Hip-Hop,http://www.mtv.com/artists/logic-3/biography
 Logo ,,,,,http://www.mtv.com/artists/logo/biography
 Lois Johnson ,,,,,http://www.mtv.com/artists/lois-johnson/biography
 Lord Have Mercy ,,,,,http://www.mtv.com/artists/lord-have-mercy/biography
 Lord of the Grave ,,,,,http://www.mtv.com/artists/lord-of-the-grave/biography
 Lost Trybe of Hip Hop ,,,,,http://www.mtv.com/artists/lost-trybe-of-hip-hop/biography
 Lottie ,http://www.facebook.com/320981686755,,,Electronic/Dance,http://www.mtv.com/artists/lottie/biography
 Los Hermanos Zaizar Con El... ,,,,,http://www.mtv.com/artists/los-hermanos-zaizar-con-el/biography
 Los Hermanos Zavala ,,,,,http://www.mtv.com/artists/los-hermanos-zavala/biography
 Los Huracanes del Norte ,http://www.facebook.com/198671446838647,http://www.twitter.com/huracanesdeln,,Latin,http://www.mtv.com/artists/los-huracanes-del-norte/biography
 Loma ,,,,,http://www.mtv.com/artists/loma/biography
 London Philharmonic Choir ,,,,,http://www.mtv.com/artists/london-philharmonic-choir/biography
 Long Piao Piao ,,,,,http://www.mtv.com/artists/long-piao-piao/biography
 Lonnie Dean ,,,,,http://www.cmt.com/artists/lonnie-dean/biography
 Los Liricos de Teran ,,,,,http://www.mtv.com/artists/los-liricos-de-teran/biography
 Los Norteñitos de Ojinaga ,,,,,http://www.mtv.com/artists/los-nortenitos-de-ojinaga/biography
 Los Potrillos de Chihuahua ,,,,,http://www.mtv.com/artists/los-potrillos-de-chihuahua/biography
 Los Primeros ,,,,,http://www.mtv.com/artists/los-primeros/biography
 Los Rehenes ,,,,Latin,http://www.mtv.com/artists/los-rehenes/biography
 Los Replicantes ,,,,,http://www.mtv.com/artists/los-replicantes/biography
 Los Reyes ,,,,,http://www.mtv.com/artists/los-reyes/biography
 Los Reyes Locos ,,,,,http://www.mtv.com/artists/los-reyes-locos/biography
 Lou Bega ,http://www.facebook.com/110652915619704,http://www.twitter.com/loubegaofficial,http://www.loubega.com/,World/International,http://www.mtv.com/artists/lou-bega/biography
 Lou Cary ,,,,,http://www.mtv.com/artists/lou-cary/biography
 Lou Harrison ,,,,Jazz,http://www.mtv.com/artists/lou-harrison/biography
 Lou Reed ,http://www.facebook.com/89511870952,http://www.twitter.com/loureed,http://www.loureed.org,Rock,http://www.mtv.com/artists/lou-reed/biography
 Louis Armstrong ,http://www.facebook.com/145325775496122,http://www.twitter.com/armstronghouse,http://www.redhotjazz.com/louie.html,Jazz,http://www.mtv.com/artists/louis-armstrong/biography
 Louis Gruenberg ,,,,,http://www.mtv.com/artists/louis-gruenberg/biography
 Louis Johnson ,,,,,http://www.cmt.com/artists/louis-johnson-00/biography
 Los Broncos De Reynosa ,,,,,http://www.mtv.com/artists/los-broncos-de-reynosa-1/biography
 Los Cadetes de Linares ,,,,Latin,http://www.mtv.com/artists/los-cadetes-de-linares/biography
 Los Chachos ,,,,,http://www.mtv.com/artists/los-chachos-00/biography
 Los Chiches Vallenatos ,,,,,http://www.mtv.com/artists/los-chiches-vallenatos/biography
 Los de Aragon ,,,,,http://www.mtv.com/artists/los-de-aragon/biography
 Los Fantasmas del Caribe ,,,,,http://www.mtv.com/artists/los-fantasmas-del-caribe/biography
 Los Gamma ,,,,,http://www.mtv.com/artists/los-gamma/biography
 Los Hermanos Moreno ,,,,Latin,http://www.mtv.com/artists/los-hermanos-moreno/biography
 M99 ,,,,,http://www.mtv.com/artists/m99/biography
 Maat ,,,,,http://www.mtv.com/artists/maat/biography
 Mac Club ,,,,,http://www.mtv.com/artists/mac-club/biography
 Mac Dre ,http://www.facebook.com/137460139628219,http://www.twitter.com/realmacdre,,Hip-Hop/Rap,http://www.mtv.com/artists/mac-dre/biography
 Mac Wiseman ,,,,Country,http://www.cmt.com/artists/mac-wiseman/biography
 Macaco ,http://www.facebook.com/132734426777358,http://www.twitter.com/macacomusic,,Rock,http://www.mtv.com/artists/macaco/biography
 Maceo ,,,,Hip-Hop,http://www.mtv.com/artists/maceo/biography
 Lumidee ,http://www.facebook.com/164686430219489,http://www.twitter.com/thereallumidee,http://lumidee.net/main.html,Pop,http://www.mtv.com/artists/lumidee/biography
 Luna ,,,,Alternative,http://www.mtv.com/artists/luna-6/biography
 Luny Tunes ,http://www.facebook.com/36122511909,,,Hip-Hop,http://www.mtv.com/artists/luny-tunes/biography
 Lupillo Rivera ,http://www.facebook.com/311877448839807,http://www.twitter.com/lupillo8,,Latin,http://www.mtv.com/artists/lupillo-rivera/biography
 Lush ,,,,Alternative,http://www.mtv.com/artists/lush/biography
 Lush Life ,,,,,http://www.mtv.com/artists/lush-life/biography
 Luis Fonsi ,http://www.facebook.com/11430503918,http://www.twitter.com/luisfonsi,,Latin,http://www.mtv.com/artists/luis-fonsi/biography
 Luis Gerardo Tovar ,,,,,http://www.mtv.com/artists/luis-gerardo-tovar/biography
 Luis Narino ,,,,,http://www.mtv.com/artists/luis-narino/biography
 Luca Carboni ,http://www.facebook.com/141608639829,http://www.twitter.com/lucacarboni,,World/Reggae,http://www.mtv.com/artists/luca-carboni/biography
 LPGV ,,,,,http://www.mtv.com/artists/lpgv/biography
 LT Smooth ,,,,,http://www.mtv.com/artists/lt-smooth/biography
 Luciano Ligabue ,http://www.facebook.com/39218331521,http://www.twitter.com/ligabue,http://www.ligabue.com/,Rock,http://www.mtv.com/artists/luciano-ligabue/biography
 Louise Johnson ,,,,Blues/Folk,http://www.mtv.com/artists/louise-johnson/biography
 Lourdes Robles ,,,,,http://www.mtv.com/artists/lourdes-robles/biography
 Love Affection ,,,,,http://www.mtv.com/artists/love-affection/biography
 Love and Rockets ,http://www.facebook.com/13288753759,,http://www.loveandrockets.com/,Alternative,http://www.mtv.com/artists/love-and-rockets/biography
 Love Of Lesbian ,http://www.facebook.com/13440292201,http://www.twitter.com/loveoflesbian,,Rock,http://www.mtv.com/artists/love-of-lesbian/biography
 Love Songs ,,,,,http://www.mtv.com/artists/love-songs/biography
 Love Spit Love ,,,,Alternative,http://www.mtv.com/artists/love-spit-love/biography
 Lucille Starr ,http://www.facebook.com/190891810938043,,,Country,http://www.cmt.com/artists/lucille-starr/biography
 Lucius ,http://www.facebook.com/34746139416,http://www.twitter.com/ilovelucius,http://ilovelucius.com,Indie Rock,http://www.mtv.com/artists/lucius/biography
 Luis Rivera ,,http://www.twitter.com/realluisrivera,,Traditional Country,http://www.cmt.com/artists/luis-rivera/biography
 Luis Y Javier 2x1 ,,,,,http://www.mtv.com/artists/luis-y-javier-2x1/biography
 Luk-A-Brazzi ,,,,,http://www.mtv.com/artists/luk-a-brazzi/biography
 Luke Brodie ,,,,,http://www.mtv.com/artists/luke-brodie/biography
 Luke James ,http://www.facebook.com/169866153082211,http://www.twitter.com/whoislukejames,http://whoislukejames.com,R&B/Soul,http://www.mtv.com/artists/luke-james/biography
 Luke Mitchell ,,,,,http://www.mtv.com/artists/luke-mitchell/biography
 Luke Stricklin ,,,,,http://www.cmt.com/artists/luke-stricklin/biography
 Lukie D/Determine ,,,,,http://www.mtv.com/artists/lukie-d-determine-1/biography
 Lulu ,,http://www.twitter.com/lulu,,Teen Pop,http://www.mtv.com/artists/lulu-6/biography
 Machinegun Kelly ,,,,,http://www.mtv.com/artists/machinegun-kelly/biography
 Mackadamion ,http://www.facebook.com/pages/mackadamion-/17295960187,http://twitter.com/mackadamionz,http://www.mackadamion.com,Pop/Rock,http://www.mtv.com/artists/mackadamion/biography
 Mad Ro ,,,,,http://www.mtv.com/artists/mad-ro/biography
 Lucky Thompson ,,,,Jazz,http://www.mtv.com/artists/lucky-thompson/biography
 Lucy Angel ,http://www.facebook.com/114692848566149,http://www.twitter.com/lucyangelband,http://www.LucyAngel.com,Traditional Country,http://www.cmt.com/artists/lucy-angel/biography
 Lucy Nevárez ,,,,,http://www.mtv.com/artists/lucy-nevarez/biography
 Ludovic Beier ,,,,,http://www.mtv.com/artists/ludovic-beier/biography
 Ludovico Einaudi ,http://www.facebook.com/5878552155,http://www.twitter.com/ludovicoeinaud,,World/Reggae,http://www.mtv.com/artists/ludovico-einaudi/biography
 Luis Bacalov ,,,,Soundtracks/Musicals,http://www.mtv.com/artists/luis-bacalov/biography
 Luis Casal ,,,,,http://www.mtv.com/artists/luis-casal/biography
 Lyrics Born ,,http://www.twitter.com/lyricsborn,,Hip-Hop,http://www.mtv.com/artists/lyrics-born/biography
 M. Pokora ,http://www.facebook.com/6098107611,http://www.twitter.com/mpofficial,,World/Reggae,http://www.mtv.com/artists/m-pokora/biography
 M2M ,,,http://www.m2mmusic.com/,Pop,http://www.mtv.com/artists/m2m/biography
 Madeleine Peyroux ,http://www.facebook.com/130609293083,http://www.twitter.com/mpeyrouxmusic,,Blues/Folk,http://www.mtv.com/artists/madeleine-peyroux/biography
 Madi Diaz ,http://www.facebook.com/12241637875,http://www.twitter.com/madidiaz,http://www.madidiaz.com,Pop,http://www.mtv.com/artists/madi-diaz/biography
" Manfred Mann's Earth Band ",,,,Alternative,http://www.mtv.com/artists/manfred-mann-earth-band/biography
 Manfred Mann ,,,,Rock,http://www.mtv.com/artists/manfred-mann/biography
 Mango ,,,,World/Reggae,http://www.mtv.com/artists/mango/biography
 Manic Street Preachers ,http://www.facebook.com/92577111088,http://www.twitter.com/manics,http://www.manics.co.uk/,Alternative,http://www.mtv.com/artists/manic-street-preachers/biography
 Manicka Vinayagam ,,,,,http://www.mtv.com/artists/manicka-vinayagam/biography
 Maninder Manga ,,,,,http://www.mtv.com/artists/maninder-manga/biography
 Mannheim Steamroller ,http://www.facebook.com/35878439564,http://www.twitter.com/mannheimsteam,,Pop,http://www.mtv.com/artists/mannheim-steamroller/biography
 Mannie Fresh ,http://www.facebook.com/212475065485737,http://www.twitter.com/manniefresh,,Hip-Hop,http://www.mtv.com/artists/mannie-fresh/biography
 Mair ,,http://twitter.com/mair4you,http://popstarmair.com,Pop,http://www.mtv.com/artists/mair/biography
 Luz Casal ,http://www.facebook.com/139742808525,,,Latin,http://www.mtv.com/artists/luz-casal/biography
 L.V. Johnson ,,,,Soul,http://www.mtv.com/artists/lv-johnson-00/biography
 Lynch & Knill ,,,,,http://www.mtv.com/artists/lynch-knill/biography
 Lynch Mob ,http://www.facebook.com/332723766784499,http://www.twitter.com/lynchmobrocks,,Rock,http://www.mtv.com/artists/lynch-mob/biography
 Lynda Randle ,,,,,http://www.mtv.com/artists/lynda-randle/biography
 Lynn Beckman ,,,,,http://www.cmt.com/artists/lynn-beckman/biography
 Makgarebe A Bochabela ,,,,,http://www.mtv.com/artists/makgarebe-a-bochabela/biography
 Mal Waldron ,,,,Jazz,http://www.mtv.com/artists/mal-waldron/biography
 Magic Organ ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/magic-organ/biography
 Magic Sam ,,,,Blues/Folk,http://www.mtv.com/artists/magic-sam-00/biography
 Mahatma Johnny ,,,,,http://www.mtv.com/artists/mahatma-johnny/biography
 Manolin Morel ,,,,,http://www.mtv.com/artists/manolin-morel/biography
 Manos Loizos ,,,,,http://www.mtv.com/artists/manos-loizos/biography
 Madison McCoy ,,,,,http://www.mtv.com/artists/madison-mccoy/biography
 Madness ,http://www.facebook.com/39792950623,http://www.twitter.com/madnessnews,,Rock,http://www.mtv.com/artists/madness-1/biography
 Madonna Nash ,,,,,http://www.cmt.com/artists/madonna-nash/biography
 Madurai T.N. Seshagopalan ,,,,,http://www.mtv.com/artists/madurai-tn-seshagopalan/biography
 Magazine ,http://www.facebook.com/60562200916,,,Rock,http://www.mtv.com/artists/magazine/biography
 Magenta ,,,,Rock,http://www.mtv.com/artists/magenta/biography
 Maggotron ,,,,Hip Hop,http://www.mtv.com/artists/maggotron/biography
 Mams Taylor ,,,,,http://www.mtv.com/artists/mams-taylor/biography
 Mance Lipscomb ,,,,Blues/Folk,http://www.mtv.com/artists/mance-lipscomb/biography
 Manel ,http://www.facebook.com/136533176370456,http://www.twitter.com/manelfilali,,Hip-Hop,http://www.mtv.com/artists/manel/biography
 Manuel Iman ,,,,,http://www.mtv.com/artists/manuel-iman-1/biography
 Mapathe Diop ,,,,,http://www.mtv.com/artists/mapathe-diop/biography
 Maranatha Kids ,,,,,http://www.mtv.com/artists/maranatha-kids-1/biography
 Michael Martin Murphy ,,,,,http://www.mtv.com/artists/michael-martin-murphy/biography
 Michael McAssey ,,,,,http://www.mtv.com/artists/michael-mcassey/biography
 Michael McDermott ,http://www.facebook.com/31384295724,http://www.twitter.com/michaelmcdermot,http://www.Michael-McDermott.com/,Rock,http://www.mtv.com/artists/michael-mcdermott/biography
 Michael McGregor ,,,,,http://www.mtv.com/artists/michael-mcgregor/biography
 Michael Morales ,,,,Rock,http://www.mtv.com/artists/michael-morales/biography
 Martika ,http://www.facebook.com/TOY.SOLDIER.ARMY,,,Pop,http://www.mtv.com/artists/martika/biography
 Maladment ,,,,,http://www.mtv.com/artists/maladment/biography
 Malay ,,,,Alternative,http://www.mtv.com/artists/malay/biography
 Malcolm McNeill ,,,,,http://www.mtv.com/artists/malcolm-mcneill/biography
 Malik Mansurov et al. ,,,,,http://www.mtv.com/artists/malik-mansurov-et-al/biography
 Mallesh ,,,,,http://www.mtv.com/artists/mallesh/biography
 Mally Mall ,,,,,http://www.m
